batter,againstTeam,batsman_run
CR Woakes,Rising Pune Supergiants,1
CR Woakes,Royal Challengers Bangalore,18
CR Woakes,Sunrisers Hyderabad,7
CRD Fernando,Chennai Super Kings,2
CRD Fernando,Kings XI Punjab,2
CV Varun,Chennai Super Kings,1
CV Varun,Delhi Capitals,1
CV Varun,Kings XI Punjab,2
CV Varun,Rajasthan Royals,1
CV Varun,Royal Challengers Bangalore,19
D Brevis,Chennai Super Kings,4
D Brevis,Delhi Capitals,37
D Brevis,Kolkata Knight Riders,29
D Brevis,Lucknow Super Giants,34
D Brevis,Punjab Kings,49
D Brevis,Royal Challengers Bangalore,8
D Kalyankrishna,Kings XI Punjab,3
D Padikkal,Chennai Super Kings,162
D Padikkal,Delhi Capitals,173
D Padikkal,Gujarat Titans,30
D Padikkal,Kings XI Punjab,19
D Padikkal,Kolkata Knight Riders,151
D Padikkal,Lucknow Super Giants,68
D Padikkal,Mumbai Indians,150
D Padikkal,Punjab Kings,78
D Padikkal,Rajasthan Royals,221
D Padikkal,Royal Challengers Bangalore,53
D Padikkal,Sunrisers Hyderabad,155
D Pretorius,Lucknow Super Giants,0
D Pretorius,Mumbai Indians,22
D Pretorius,Punjab Kings,9
D Pretorius,Royal Challengers Bangalore,13
D Salunkhe,Deccan Chargers,1
D Salunkhe,Delhi Daredevils,26
D Salunkhe,Kings XI Punjab,6
D Wiese,Chennai Super Kings,51
D Wiese,Delhi Daredevils,5
D Wiese,Kings XI Punjab,4
D Wiese,Kolkata Knight Riders,9
D Wiese,Mumbai Indians,47
D Wiese,Rajasthan Royals,11
D du Preez,Rajasthan Royals,10
DA Miller,Chennai Super Kings,364
DA Miller,Deccan Chargers,28
DA Miller,Delhi Capitals,139
DA Miller,Delhi Daredevils,272
DA Miller,Gujarat Lions,46
DA Miller,Kolkata Knight Riders,250
DA Miller,Lucknow Super Giants,56
DA Miller,Mumbai Indians,277
DA Miller,Pune Warriors,80
DA Miller,Punjab Kings,17
DA Miller,Rajasthan Royals,336
DA Miller,Rising Pune Supergiants,44
DA Miller,Royal Challengers Bangalore,324
DA Miller,Sunrisers Hyderabad,222
DA Warner,Chennai Super Kings,558
DA Warner,Deccan Chargers,226
DA Warner,Delhi Capitals,182
DA Warner,Delhi Daredevils,268
DA Warner,Gujarat Lions,336
DA Warner,Kings XI Punjab,906
DA Warner,Kochi Tuskers Kerala,16
DA Warner,Kolkata Knight Riders,1018
DA Warner,Lucknow Super Giants,7
DA Warner,Mumbai Indians,666
DA Warner,Pune Warriors,118
DA Warner,Punjab Kings,99
DA Warner,Rajasthan Royals,469
DA Warner,Rising Pune Supergiants,94
DA Warner,Royal Challengers Bangalore,820
DA Warner,Sunrisers Hyderabad,100
DAJ Bracewell,Royal Challengers Bangalore,12
DB Das,Chennai Super Kings,76
DB Das,Deccan Chargers,9
DB Das,Delhi Daredevils,37
DB Das,Kings XI Punjab,41
DB Das,Mumbai Indians,64
DB Das,Pune Warriors,23
DB Das,Rajasthan Royals,54
DB Ravi Teja,Chennai Super Kings,40
DB Ravi Teja,Delhi Daredevils,38
DB Ravi Teja,Kings XI Punjab,80
DB Ravi Teja,Kochi Tuskers Kerala,8
DB Ravi Teja,Kolkata Knight Riders,64
DB Ravi Teja,Mumbai Indians,55
DB Ravi Teja,Pune Warriors,34
DB Ravi Teja,Rajasthan Royals,41
DB Ravi Teja,Royal Challengers Bangalore,15
DE Bollinger,Deccan Chargers,2
DE Bollinger,Delhi Daredevils,16
DE Bollinger,Mumbai Indians,3
DH Yagnik,Chennai Super Kings,25
DH Yagnik,Deccan Chargers,9
DH Yagnik,Kings XI Punjab,10
DH Yagnik,Kolkata Knight Riders,26
DH Yagnik,Mumbai Indians,81
DH Yagnik,Pune Warriors,12
DH Yagnik,Royal Challengers Bangalore,7
DH Yagnik,Sunrisers Hyderabad,0
DJ Bravo,Chennai Super Kings,47
DJ Bravo,Deccan Chargers,178
DJ Bravo,Delhi Capitals,5
DJ Bravo,Delhi Daredevils,133
DJ Bravo,Kings XI Punjab,206
DJ Bravo,Kolkata Knight Riders,148
DJ Bravo,Lucknow Super Giants,1
DJ Bravo,Mumbai Indians,317
DJ Bravo,Pune Warriors,18
DJ Bravo,Punjab Kings,4
DJ Bravo,Rajasthan Royals,215
DJ Bravo,Rising Pune Supergiants,29
DJ Bravo,Royal Challengers Bangalore,166
DJ Bravo,Sunrisers Hyderabad,93
DJ Harris,Chennai Super Kings,15
DJ Harris,Delhi Daredevils,19
DJ Harris,Kings XI Punjab,30
DJ Harris,Royal Challengers Bangalore,47
DJ Hooda,Chennai Super Kings,138
DJ Hooda,Delhi Capitals,118
DJ Hooda,Delhi Daredevils,74
DJ Hooda,Gujarat Lions,22
DJ Hooda,Gujarat Titans,82
DJ Hooda,Kings XI Punjab,119
DJ Hooda,Kolkata Knight Riders,111
DJ Hooda,Mumbai Indians,169
DJ Hooda,Punjab Kings,34
DJ Hooda,Rajasthan Royals,149
DJ Hooda,Rising Pune Supergiants,34
DJ Hooda,Royal Challengers Bangalore,103
DJ Hooda,Sunrisers Hyderabad,84
DJ Hussey,Chennai Super Kings,82
DJ Hussey,Deccan Chargers,250
DJ Hussey,Delhi Daredevils,146
DJ Hussey,Kings XI Punjab,98
DJ Hussey,Kochi Tuskers Kerala,21
DJ Hussey,Kolkata Knight Riders,90
DJ Hussey,Mumbai Indians,203
DJ Hussey,Pune Warriors,30
DJ Hussey,Rajasthan Royals,125
DJ Hussey,Royal Challengers Bangalore,205
DJ Hussey,Sunrisers Hyderabad,72
DJ Jacobs,Deccan Chargers,32
DJ Jacobs,Delhi Daredevils,1
DJ Jacobs,Kings XI Punjab,10
DJ Jacobs,Kochi Tuskers Kerala,12
DJ Jacobs,Rajasthan Royals,15
DJ Jacobs,Royal Challengers Bangalore,22
DJ Malan,Delhi Capitals,26
DJ Mitchell,Mumbai Indians,17
DJ Mitchell,Royal Challengers Bangalore,16
DJ Muthuswami,Royal Challengers Bangalore,1
DJ Thornely,Deccan Chargers,8
DJ Thornely,Delhi Daredevils,30
DJ Thornely,Kolkata Knight Riders,1
DJ Thornely,Royal Challengers Bangalore,0
DJ Willey,Kolkata Knight Riders,18
DJ Willey,Rajasthan Royals,0
DJG Sammy,Chennai Super Kings,49
DJG Sammy,Delhi Daredevils,18
DJG Sammy,Kings XI Punjab,15
DJG Sammy,Kolkata Knight Riders,60
DJG Sammy,Mumbai Indians,11
DJG Sammy,Rajasthan Royals,118
DJG Sammy,Royal Challengers Bangalore,18
DJG Sammy,Sunrisers Hyderabad,6
DJM Short,Delhi Daredevils,50
DJM Short,Kings XI Punjab,2
DJM Short,Kolkata Knight Riders,44
DJM Short,Mumbai Indians,4
DJM Short,Royal Challengers Bangalore,11
DJM Short,Sunrisers Hyderabad,4
DL Chahar,Delhi Daredevils,15
DL Chahar,Kings XI Punjab,39
DL Chahar,Kolkata Knight Riders,1
DL Chahar,Mumbai Indians,7
DL Chahar,Royal Challengers Bangalore,5
DL Chahar,Sunrisers Hyderabad,12
DL Vettori,Chennai Super Kings,3
DL Vettori,Deccan Chargers,3
DL Vettori,Delhi Daredevils,21
DL Vettori,Kings XI Punjab,5
DL Vettori,Kolkata Knight Riders,36
DL Vettori,Rajasthan Royals,30
DL Vettori,Royal Challengers Bangalore,23
DM Bravo,Rising Pune Supergiants,6
DNT Zoysa,Kings XI Punjab,1
DNT Zoysa,Mumbai Indians,10
DP Conway,Delhi Capitals,87
DP Conway,Gujarat Titans,5
DP Conway,Kolkata Knight Riders,3
DP Conway,Mumbai Indians,0
DP Conway,Rajasthan Royals,16
DP Conway,Royal Challengers Bangalore,56
DP Conway,Sunrisers Hyderabad,85
DP Nannes,Deccan Chargers,1
DP Nannes,Mumbai Indians,3
DP Vijaykumar,Delhi Daredevils,1
DPMD Jayawardene,Chennai Super Kings,195
DPMD Jayawardene,Deccan Chargers,219
DPMD Jayawardene,Delhi Daredevils,120
DPMD Jayawardene,Kings XI Punjab,183
DPMD Jayawardene,Kolkata Knight Riders,451
DPMD Jayawardene,Mumbai Indians,261
DPMD Jayawardene,Pune Warriors,53
DPMD Jayawardene,Rajasthan Royals,163
DPMD Jayawardene,Royal Challengers Bangalore,140
DPMD Jayawardene,Sunrisers Hyderabad,23
DR Martyn,Royal Challengers Bangalore,19
DR Sams,Chennai Super Kings,6
DR Sams,Delhi Capitals,10
DR Sams,Gujarat Titans,0
DR Sams,Kolkata Knight Riders,1
DR Sams,Lucknow Super Giants,3
DR Sams,Mumbai Indians,0
DR Sams,Punjab Kings,3
DR Sams,Rajasthan Royals,6
DR Sams,Sunrisers Hyderabad,15
DR Shorey,Mumbai Indians,5
DR Shorey,Royal Challengers Bangalore,8
DR Smith,Chennai Super Kings,233
DR Smith,Delhi Daredevils,319
DR Smith,Kings XI Punjab,249
DR Smith,Kolkata Knight Riders,187
DR Smith,Mumbai Indians,344
DR Smith,Pune Warriors,0
DR Smith,Rajasthan Royals,355
DR Smith,Rising Pune Supergiants,110
DR Smith,Royal Challengers Bangalore,275
DR Smith,Sunrisers Hyderabad,313
DS Kulkarni,Chennai Super Kings,38
DS Kulkarni,Deccan Chargers,7
DS Kulkarni,Delhi Daredevils,1
DS Kulkarni,Kings XI Punjab,15
DS Kulkarni,Kolkata Knight Riders,3
DS Kulkarni,Mumbai Indians,6
DS Kulkarni,Rajasthan Royals,1
DS Kulkarni,Royal Challengers Bangalore,16
DS Kulkarni,Sunrisers Hyderabad,17
DS Lehmann,Delhi Daredevils,1
DS Lehmann,Kings XI Punjab,17
DT Christian,Chennai Super Kings,33
DT Christian,Delhi Daredevils,57
DT Christian,Gujarat Lions,17
DT Christian,Kings XI Punjab,90
DT Christian,Kochi Tuskers Kerala,9
DT Christian,Kolkata Knight Riders,60
DT Christian,Mumbai Indians,101
DT Christian,Pune Warriors,24
DT Christian,Punjab Kings,0
DT Christian,Rajasthan Royals,55
DT Christian,Royal Challengers Bangalore,1
DT Christian,Sunrisers Hyderabad,13
DT Patil,Kings XI Punjab,4
DT Patil,Rajasthan Royals,9
DW Steyn,Chennai Super Kings,20
DW Steyn,Deccan Chargers,0
DW Steyn,Delhi Daredevils,19
DW Steyn,Kings XI Punjab,16
DW Steyn,Kolkata Knight Riders,22
DW Steyn,Mumbai Indians,33
DW Steyn,Pune Warriors,15
DW Steyn,Rajasthan Royals,38
DW Steyn,Royal Challengers Bangalore,3
DW Steyn,Sunrisers Hyderabad,1
E Lewis,Chennai Super Kings,161
E Lewis,Delhi Capitals,5
E Lewis,Delhi Daredevils,96
E Lewis,Gujarat Titans,10
E Lewis,Kings XI Punjab,19
E Lewis,Kolkata Knight Riders,76
E Lewis,Mumbai Indians,24
E Lewis,Punjab Kings,36
E Lewis,Rajasthan Royals,60
E Lewis,Royal Challengers Bangalore,125
E Lewis,Sunrisers Hyderabad,42
EJG Morgan,Chennai Super Kings,119
EJG Morgan,Deccan Chargers,14
EJG Morgan,Delhi Capitals,61
EJG Morgan,Delhi Daredevils,100
EJG Morgan,Kings XI Punjab,223
EJG Morgan,Kochi Tuskers Kerala,76
EJG Morgan,Kolkata Knight Riders,66
EJG Morgan,Mumbai Indians,132
EJG Morgan,Pune Warriors,15
EJG Morgan,Punjab Kings,49
EJG Morgan,Rajasthan Royals,256
EJG Morgan,Rising Pune Supergiants,4
EJG Morgan,Royal Challengers Bangalore,115
EJG Morgan,Sunrisers Hyderabad,176
ER Dwivedi,Royal Challengers Bangalore,19
ER Dwivedi,Sunrisers Hyderabad,5
F Behardien,Rising Pune Supergiants,5
F Behardien,Royal Challengers Bangalore,9
F du Plessis,Chennai Super Kings,46
F du Plessis,Deccan Chargers,81
F du Plessis,Delhi Capitals,209
F du Plessis,Delhi Daredevils,141
F du Plessis,Gujarat Lions,69
F du Plessis,Gujarat Titans,44
F du Plessis,Kings XI Punjab,502
F du Plessis,Kolkata Knight Riders,432
F du Plessis,Lucknow Super Giants,96
F du Plessis,Mumbai Indians,363
F du Plessis,Pune Warriors,101
F du Plessis,Punjab Kings,210
F du Plessis,Rajasthan Royals,372
F du Plessis,Royal Challengers Bangalore,324
F du Plessis,Sunrisers Hyderabad,413
FA Allen,Lucknow Super Giants,8
FA Allen,Rajasthan Royals,0
FA Allen,Sunrisers Hyderabad,6
FH Edwards,Mumbai Indians,1
FH Edwards,Royal Challengers Bangalore,3
FY Fazal,Chennai Super Kings,21
FY Fazal,Deccan Chargers,44
FY Fazal,Delhi Daredevils,0
FY Fazal,Kings XI Punjab,45
FY Fazal,Kochi Tuskers Kerala,16
FY Fazal,Kolkata Knight Riders,47
FY Fazal,Mumbai Indians,10
Fazalhaq Farooqi,Royal Challengers Bangalore,2
G Gambhir,Chennai Super Kings,429
G Gambhir,Deccan Chargers,225
G Gambhir,Delhi Daredevils,413
G Gambhir,Gujarat Lions,122
G Gambhir,Kings XI Punjab,730
G Gambhir,Kochi Tuskers Kerala,3
G Gambhir,Kolkata Knight Riders,155
G Gambhir,Mumbai Indians,467
G Gambhir,Pune Warriors,182
G Gambhir,Rajasthan Royals,423
G Gambhir,Rising Pune Supergiants,97
G Gambhir,Royal Challengers Bangalore,647
G Gambhir,Sunrisers Hyderabad,324
GB Hogg,Chennai Super Kings,2
GB Hogg,Kings XI Punjab,5
GB Hogg,Mumbai Indians,2
GB Hogg,Royal Challengers Bangalore,13
GC Smith,Chennai Super Kings,158
GC Smith,Deccan Chargers,112
GC Smith,Delhi Daredevils,123
GC Smith,Kings XI Punjab,79
GC Smith,Kochi Tuskers Kerala,24
GC Smith,Kolkata Knight Riders,41
GC Smith,Mumbai Indians,56
GC Smith,Royal Challengers Bangalore,146
GC Viljoen,Delhi Capitals,3
GC Viljoen,Royal Challengers Bangalore,0
GD McGrath,Mumbai Indians,0
GD McGrath,Rajasthan Royals,4
GD Phillips,Chennai Super Kings,14
GD Phillips,Kolkata Knight Riders,8
GD Phillips,Mumbai Indians,4
GH Vihari,Chennai Super Kings,13
GH Vihari,Delhi Daredevils,28
GH Vihari,Kings XI Punjab,62
GH Vihari,Kolkata Knight Riders,15
GH Vihari,Mumbai Indians,82
GH Vihari,Pune Warriors,12
GH Vihari,Rajasthan Royals,24
GH Vihari,Royal Challengers Bangalore,48
GHS Garton,Punjab Kings,0
GHS Garton,Sunrisers Hyderabad,2
GJ Bailey,Chennai Super Kings,71
GJ Bailey,Delhi Daredevils,52
GJ Bailey,Kings XI Punjab,24
GJ Bailey,Kolkata Knight Riders,173
GJ Bailey,Mumbai Indians,136
GJ Bailey,Rajasthan Royals,50
GJ Bailey,Royal Challengers Bangalore,50
GJ Bailey,Sunrisers Hyderabad,107
GJ Maxwell,Chennai Super Kings,288
GJ Maxwell,Delhi Capitals,164
GJ Maxwell,Delhi Daredevils,45
GJ Maxwell,Gujarat Lions,53
GJ Maxwell,Gujarat Titans,73
GJ Maxwell,Kings XI Punjab,12
GJ Maxwell,Kolkata Knight Riders,442
GJ Maxwell,Lucknow Super Giants,32
GJ Maxwell,Mumbai Indians,357
GJ Maxwell,Pune Warriors,13
GJ Maxwell,Punjab Kings,92
GJ Maxwell,Rajasthan Royals,236
GJ Maxwell,Rising Pune Supergiants,76
GJ Maxwell,Royal Challengers Bangalore,103
GJ Maxwell,Sunrisers Hyderabad,334
GR Napier,Kolkata Knight Riders,15
Gurkeerat Singh,Chennai Super Kings,48
Gurkeerat Singh,Deccan Chargers,29
Gurkeerat Singh,Delhi Capitals,27
Gurkeerat Singh,Delhi Daredevils,34
Gurkeerat Singh,Gujarat Lions,0
Gurkeerat Singh,Kolkata Knight Riders,75
Gurkeerat Singh,Mumbai Indians,22
Gurkeerat Singh,Rajasthan Royals,58
Gurkeerat Singh,Rising Pune Supergiants,51
Gurkeerat Singh,Royal Challengers Bangalore,40
Gurkeerat Singh,Sunrisers Hyderabad,127
H Das,Mumbai Indians,2
H Klaasen,Chennai Super Kings,7
H Klaasen,Delhi Capitals,3
H Klaasen,Kolkata Knight Riders,18
H Klaasen,Mumbai Indians,0
H Klaasen,Rajasthan Royals,6
H Klaasen,Royal Challengers Bangalore,32
HE van der Dussen,Delhi Capitals,12
HE van der Dussen,Gujarat Titans,6
HE van der Dussen,Lucknow Super Giants,4
HF Gurney,Chennai Super Kings,1
HH Gibbs,Chennai Super Kings,150
HH Gibbs,Delhi Daredevils,53
HH Gibbs,Kings XI Punjab,113
HH Gibbs,Kolkata Knight Riders,224
HH Gibbs,Mumbai Indians,102
HH Gibbs,Rajasthan Royals,52
HH Gibbs,Royal Challengers Bangalore,192
HH Pandya,Chennai Super Kings,171
HH Pandya,Delhi Capitals,120
HH Pandya,Delhi Daredevils,89
HH Pandya,Gujarat Lions,19
HH Pandya,Kings XI Punjab,170
HH Pandya,Kolkata Knight Riders,366
HH Pandya,Lucknow Super Giants,44
HH Pandya,Mumbai Indians,24
HH Pandya,Punjab Kings,69
HH Pandya,Rajasthan Royals,347
HH Pandya,Rising Pune Supergiants,81
HH Pandya,Royal Challengers Bangalore,299
HH Pandya,Sunrisers Hyderabad,173
HM Amla,Delhi Daredevils,36
HM Amla,Gujarat Lions,169
HM Amla,Kolkata Knight Riders,25
HM Amla,Mumbai Indians,104
HM Amla,Rising Pune Supergiants,58
HM Amla,Royal Challengers Bangalore,89
HM Amla,Sunrisers Hyderabad,96
HR Shokeen,Chennai Super Kings,43
HV Patel,Chennai Super Kings,41
HV Patel,Deccan Chargers,5
HV Patel,Delhi Daredevils,0
HV Patel,Kings XI Punjab,6
HV Patel,Kolkata Knight Riders,49
HV Patel,Lucknow Super Giants,0
HV Patel,Mumbai Indians,15
HV Patel,Punjab Kings,43
HV Patel,Rajasthan Royals,40
HV Patel,Sunrisers Hyderabad,31
Harbhajan Singh,Chennai Super Kings,171
Harbhajan Singh,Deccan Chargers,86
Harbhajan Singh,Delhi Daredevils,99
Harbhajan Singh,Gujarat Lions,11
Harbhajan Singh,Kings XI Punjab,136
Harbhajan Singh,Kolkata Knight Riders,74
Harbhajan Singh,Mumbai Indians,11
Harbhajan Singh,Pune Warriors,29
Harbhajan Singh,Rajasthan Royals,66
Harbhajan Singh,Rising Pune Supergiants,52
Harbhajan Singh,Royal Challengers Bangalore,69
Harbhajan Singh,Sunrisers Hyderabad,29
Harmeet Singh,Chennai Super Kings,0
Harmeet Singh,Kolkata Knight Riders,14
Harmeet Singh,Rajasthan Royals,1
Harmeet Singh,Sunrisers Hyderabad,3
Harpreet Brar,Delhi Capitals,25
Harpreet Brar,Kolkata Knight Riders,14
Harpreet Brar,Mumbai Indians,14
Harpreet Brar,Royal Challengers Bangalore,35
Harpreet Brar,Sunrisers Hyderabad,18
Harpreet Singh,Kolkata Knight Riders,6
Harpreet Singh,Rajasthan Royals,13
Harpreet Singh,Royal Challengers Bangalore,1
Harshit Rana,Delhi Capitals,0
Harshit Rana,Lucknow Super Giants,2
I Malhotra,Delhi Daredevils,7
I Sharma,Chennai Super Kings,21
I Sharma,Deccan Chargers,9
I Sharma,Kings XI Punjab,0
I Sharma,Kolkata Knight Riders,1
I Sharma,Mumbai Indians,11
I Sharma,Rajasthan Royals,5
I Sharma,Rising Pune Supergiants,1
I Sharma,Royal Challengers Bangalore,0
I Sharma,Sunrisers Hyderabad,7
I Udana,Delhi Capitals,5
I Udana,Kings XI Punjab,10
I Udana,Sunrisers Hyderabad,0
IC Pandey,Royal Challengers Bangalore,0
IK Pathan,Chennai Super Kings,206
IK Pathan,Deccan Chargers,110
IK Pathan,Delhi Daredevils,70
IK Pathan,Kings XI Punjab,52
IK Pathan,Kochi Tuskers Kerala,18
IK Pathan,Kolkata Knight Riders,231
IK Pathan,Mumbai Indians,91
IK Pathan,Pune Warriors,57
IK Pathan,Rajasthan Royals,133
IK Pathan,Royal Challengers Bangalore,146
IK Pathan,Sunrisers Hyderabad,36
IR Jaggi,Kolkata Knight Riders,6
IR Jaggi,Mumbai Indians,30
IR Jaggi,Pune Warriors,10
IR Jaggi,Rajasthan Royals,25
IR Jaggi,Sunrisers Hyderabad,5
IS Sodhi,Delhi Capitals,6
IS Sodhi,Kolkata Knight Riders,1
Imran Tahir,Chennai Super Kings,2
Imran Tahir,Delhi Daredevils,0
Imran Tahir,Kings XI Punjab,4
Imran Tahir,Mumbai Indians,20
Imran Tahir,Rajasthan Royals,4
Imran Tahir,Royal Challengers Bangalore,3
Iqbal Abdulla,Chennai Super Kings,3
Iqbal Abdulla,Delhi Daredevils,7
Iqbal Abdulla,Gujarat Lions,33
Iqbal Abdulla,Kochi Tuskers Kerala,12
Iqbal Abdulla,Mumbai Indians,26
Iqbal Abdulla,Rajasthan Royals,1
Iqbal Abdulla,Sunrisers Hyderabad,6
Ishan Kishan,Chennai Super Kings,176
Ishan Kishan,Delhi Capitals,343
Ishan Kishan,Delhi Daredevils,91
Ishan Kishan,Gujarat Titans,45
Ishan Kishan,Kings XI Punjab,154
Ishan Kishan,Kolkata Knight Riders,146
Ishan Kishan,Lucknow Super Giants,21
Ishan Kishan,Mumbai Indians,59
Ishan Kishan,Punjab Kings,9
Ishan Kishan,Rajasthan Royals,242
Ishan Kishan,Rising Pune Supergiants,31
Ishan Kishan,Royal Challengers Bangalore,263
Ishan Kishan,Sunrisers Hyderabad,290
J Arunkumar,Kings XI Punjab,1
J Arunkumar,Kolkata Knight Riders,22
J Arunkumar,Rajasthan Royals,0
J Botha,Chennai Super Kings,57
J Botha,Deccan Chargers,84
J Botha,Delhi Daredevils,93
J Botha,Kings XI Punjab,17
J Botha,Kochi Tuskers Kerala,14
J Botha,Kolkata Knight Riders,33
J Botha,Mumbai Indians,49
J Botha,Pune Warriors,19
J Botha,Rajasthan Royals,2
J Botha,Royal Challengers Bangalore,19
J Botha,Sunrisers Hyderabad,22
J Suchith,Chennai Super Kings,7
J Suchith,Delhi Capitals,14
J Suchith,Kings XI Punjab,34
J Suchith,Punjab Kings,0
J Suchith,Rajasthan Royals,0
J Suchith,Royal Challengers Bangalore,6
J Suchith,Sunrisers Hyderabad,9
J Syed Mohammad,Chennai Super Kings,2
J Syed Mohammad,Deccan Chargers,4
J Syed Mohammad,Delhi Daredevils,14
J Syed Mohammad,Mumbai Indians,9
J Theron,Chennai Super Kings,0
J Theron,Kings XI Punjab,7
J Theron,Mumbai Indians,1
J Theron,Rajasthan Royals,2
J Yadav,Delhi Capitals,34
J Yadav,Rising Pune Supergiants,1
J Yadav,Royal Challengers Bangalore,5
JA Morkel,Chennai Super Kings,81
JA Morkel,Deccan Chargers,138
JA Morkel,Delhi Daredevils,80
JA Morkel,Kings XI Punjab,112
JA Morkel,Kochi Tuskers Kerala,22
JA Morkel,Kolkata Knight Riders,106
JA Morkel,Mumbai Indians,39
JA Morkel,Pune Warriors,16
JA Morkel,Rajasthan Royals,254
JA Morkel,Royal Challengers Bangalore,127
JA Richardson,Chennai Super Kings,15
JA Richardson,Rajasthan Royals,0
JC Archer,Chennai Super Kings,64
JC Archer,Delhi Capitals,3
JC Archer,Kings XI Punjab,16
JC Archer,Kolkata Knight Riders,45
JC Archer,Mumbai Indians,32
JC Archer,Royal Challengers Bangalore,18
JC Archer,Sunrisers Hyderabad,17
JC Buttler,Chennai Super Kings,267
JC Buttler,Delhi Capitals,160
JC Buttler,Delhi Daredevils,144
JC Buttler,Gujarat Lions,85
JC Buttler,Gujarat Titans,182
JC Buttler,Kings XI Punjab,361
JC Buttler,Kolkata Knight Riders,370
JC Buttler,Lucknow Super Giants,15
JC Buttler,Mumbai Indians,467
JC Buttler,Punjab Kings,55
JC Buttler,Rising Pune Supergiants,82
JC Buttler,Royal Challengers Bangalore,412
JC Buttler,Sunrisers Hyderabad,232
JD Ryder,Chennai Super Kings,116
JD Ryder,Deccan Chargers,60
JD Ryder,Delhi Daredevils,146
JD Ryder,Kings XI Punjab,95
JD Ryder,Kochi Tuskers Kerala,17
JD Ryder,Kolkata Knight Riders,45
JD Ryder,Mumbai Indians,21
JD Ryder,Rajasthan Royals,19
JD Ryder,Royal Challengers Bangalore,85
JD Unadkat,Chennai Super Kings,60
JD Unadkat,Delhi Capitals,11
JD Unadkat,Kings XI Punjab,7
JD Unadkat,Kolkata Knight Riders,42
JD Unadkat,Lucknow Super Giants,15
JD Unadkat,Punjab Kings,12
JD Unadkat,Royal Challengers Bangalore,15
JD Unadkat,Sunrisers Hyderabad,2
JDP Oram,Deccan Chargers,41
JDP Oram,Delhi Daredevils,3
JDP Oram,Kings XI Punjab,30
JDP Oram,Kochi Tuskers Kerala,0
JDP Oram,Mumbai Indians,13
JDP Oram,Rajasthan Royals,3
JDP Oram,Royal Challengers Bangalore,16
JDS Neesham,Chennai Super Kings,24
JDS Neesham,Delhi Capitals,10
JDS Neesham,Gujarat Titans,17
JDS Neesham,Kings XI Punjab,12
JDS Neesham,Kolkata Knight Riders,8
JDS Neesham,Lucknow Super Giants,14
JDS Neesham,Mumbai Indians,7
JDS Neesham,Sunrisers Hyderabad,0
JE Taylor,Chennai Super Kings,3
JJ Bumrah,Chennai Super Kings,6
JJ Bumrah,Delhi Capitals,4
JJ Bumrah,Delhi Daredevils,0
JJ Bumrah,Gujarat Lions,0
JJ Bumrah,Kings XI Punjab,2
JJ Bumrah,Kolkata Knight Riders,0
JJ Bumrah,Lucknow Super Giants,0
JJ Bumrah,Punjab Kings,0
JJ Bumrah,Rajasthan Royals,0
JJ Bumrah,Rising Pune Supergiants,16
JJ Bumrah,Royal Challengers Bangalore,7
JJ Bumrah,Sunrisers Hyderabad,21
JJ Roy,Chennai Super Kings,2
JJ Roy,Kolkata Knight Riders,25
JJ Roy,Mumbai Indians,139
JJ Roy,Rajasthan Royals,60
JJ Roy,Royal Challengers Bangalore,61
JJ Roy,Sunrisers Hyderabad,42
JJ van der Wath,Chennai Super Kings,14
JJ van der Wath,Deccan Chargers,0
JJ van der Wath,Kings XI Punjab,4
JL Denly,Delhi Capitals,0
JL Pattinson,Chennai Super Kings,11
JL Pattinson,Sunrisers Hyderabad,4
JM Bairstow,Chennai Super Kings,97
JM Bairstow,Delhi Capitals,217
JM Bairstow,Gujarat Titans,9
JM Bairstow,Kings XI Punjab,117
JM Bairstow,Kolkata Knight Riders,215
JM Bairstow,Lucknow Super Giants,32
JM Bairstow,Mumbai Indians,96
JM Bairstow,Punjab Kings,63
JM Bairstow,Rajasthan Royals,157
JM Bairstow,Royal Challengers Bangalore,253
JM Bairstow,Sunrisers Hyderabad,35
JM Kemp,Deccan Chargers,22
JM Kemp,Delhi Daredevils,4
JM Sharma,Chennai Super Kings,26
JM Sharma,Delhi Capitals,76
JM Sharma,Gujarat Titans,23
JM Sharma,Lucknow Super Giants,2
JM Sharma,Mumbai Indians,30
JM Sharma,Rajasthan Royals,38
JM Sharma,Royal Challengers Bangalore,9
JM Sharma,Sunrisers Hyderabad,30
JO Holder,Chennai Super Kings,5
JO Holder,Delhi Capitals,21
JO Holder,Delhi Daredevils,0
JO Holder,Gujarat Lions,13
JO Holder,Gujarat Titans,1
JO Holder,Kings XI Punjab,5
JO Holder,Kolkata Knight Riders,31
JO Holder,Mumbai Indians,1
JO Holder,Punjab Kings,58
JO Holder,Rajasthan Royals,9
JO Holder,Royal Challengers Bangalore,86
JO Holder,Sunrisers Hyderabad,17
JP Duminy,Chennai Super Kings,148
JP Duminy,Deccan Chargers,99
JP Duminy,Delhi Daredevils,102
JP Duminy,Gujarat Lions,61
JP Duminy,Kings XI Punjab,170
JP Duminy,Kolkata Knight Riders,246
JP Duminy,Mumbai Indians,261
JP Duminy,Pune Warriors,83
JP Duminy,Rajasthan Royals,278
JP Duminy,Rising Pune Supergiants,48
JP Duminy,Royal Challengers Bangalore,426
JP Duminy,Sunrisers Hyderabad,107
JP Faulkner,Chennai Super Kings,22
JP Faulkner,Delhi Daredevils,92
JP Faulkner,Kings XI Punjab,122
